x,y,vx,vy,Paddle.y
279,97,2,-2,155
281,95,2,-2,155
283,93,2,-2,155
285,91,2,-2,155
287,89,2,-2,155
289,87,2,-2,155
291,85,2,-2,155
293,83,2,-2,155
295,81,2,-2,155
297,79,2,-2,155
299,77,2,-2,155
301,75,2,-2,155
303,73,2,-2,155
305,71,2,-2,155
307,69,2,-2,155
309,67,2,-2,155
311,65,2,-2,155
313,63,2,-2,155
315,61,2,-2,155
317,59,2,-2,155
319,57,2,-2,155
321,55,2,-2,155
323,53,2,-2,155
325,51,2,-2,155
327,49,2,-2,155
329,47,2,-2,155
331,45,2,-2,155
333,43,2,-2,155
335,41,2,-2,155
337,39,2,-2,155
339,37,2,-2,155
341,35,2,-2,155
343,33,2,-2,155
345,31,2,-2,155
347,29,2,-2,155
349,27,2,-2,155
351,25,2,2,155
353,27,2,2,155
355,29,2,2,155
357,31,2,2,155
359,33,2,2,155
361,35,2,2,155
363,37,2,2,155
365,39,2,2,155
367,41,2,2,155
369,43,2,2,155
371,45,2,2,155
373,47,2,2,155
375,49,2,2,155
377,51,2,2,155
379,53,2,2,155
381,55,2,2,155
383,57,2,2,155
385,59,2,2,155
387,61,2,2,155
389,63,2,2,155
391,65,2,2,155
393,67,2,2,155
395,69,2,2,155
397,71,2,2,155
399,73,2,2,155
401,75,2,2,155
403,77,2,2,155
405,79,2,2,155
407,81,2,2,155
409,83,2,2,155
411,85,2,2,155
413,87,2,2,155
415,89,2,2,155
417,91,2,2,155
419,93,2,2,155
421,95,2,2,155
423,97,2,2,155
425,99,2,2,155
427,101,2,2,155
429,103,2,2,155
431,105,2,2,155
433,107,2,2,155
435,109,2,2,155
437,111,2,2,155
439,113,2,2,155
441,115,2,2,155
443,117,2,2,155
445,119,2,2,156
447,121,2,2,157
449,123,2,2,158
451,125,2,2,159
453,127,2,2,161
455,129,2,2,162
457,131,2,2,162
459,133,2,2,164
461,135,2,2,165
463,137,2,2,166
465,139,2,2,168
467,141,2,2,169
469,143,2,2,171
471,145,2,2,171
473,147,2,2,173
475,149,2,2,174
477,151,2,2,175
479,153,2,2,176
481,155,2,2,176
483,157,2,2,177
485,159,2,2,177
487,161,2,2,178
489,163,2,2,178
491,165,2,2,179
493,167,2,2,180
495,169,2,2,180
497,171,2,2,180
499,173,2,2,180
501,175,2,2,180
503,177,2,2,180
505,179,2,2,180
507,181,2,2,181
509,183,2,2,181
511,185,2,2,182
513,187,2,2,182
515,189,2,2,182
517,191,2,2,183
519,193,2,2,184
521,195,2,2,184
523,197,2,2,184
525,199,2,2,185
527,201,2,2,187
529,203,2,2,187
531,205,2,2,188
533,207,2,2,190
535,209,2,2,191
537,211,2,2,192
539,213,2,2,192
541,215,2,2,194
543,217,2,2,196
545,219,2,2,199
547,221,2,2,200
549,223,2,2,202
551,225,2,2,204
553,227,2,2,205
555,229,2,2,207
557,231,2,2,207
559,233,2,2,209
561,235,2,2,211
563,237,2,2,213
565,239,2,2,214
567,241,2,2,216
569,243,2,2,217
571,245,2,2,218
573,247,2,2,218
575,249,2,2,218
577,251,2,2,219
579,253,2,2,220
581,255,2,2,221
583,257,2,2,221
585,259,2,2,222
587,261,2,2,222
589,263,2,2,222
591,265,2,2,223
593,267,2,2,224
595,269,2,2,224
597,271,2,2,225
599,273,2,2,225
601,275,2,2,226
603,277,2,2,227
605,279,2,2,227
607,281,2,2,228
609,283,2,2,228
611,285,2,2,228
613,287,2,2,229
615,289,2,2,229
617,291,2,2,230
619,293,2,2,231
621,295,2,2,231
623,297,2,2,233
625,299,2,2,233
627,301,2,2,234
629,303,2,2,236
631,305,2,2,237
633,307,2,2,239
635,309,2,2,240
637,311,2,2,242
639,313,2,2,243
641,315,2,2,245
643,317,2,2,247
645,319,2,2,247
647,321,2,2,249
649,323,2,2,252
651,325,2,2,254
653,327,2,2,256
655,329,2,2,259
657,331,2,2,261
659,333,2,2,264
661,335,2,2,264
663,337,2,2,267
665,339,2,2,270
667,341,2,2,273
669,343,2,2,276
671,345,2,2,278
673,347,2,2,281
675,349,2,2,283
677,351,2,2,285
679,353,2,2,285
681,355,2,2,287
683,357,2,2,288
685,359,2,2,289
687,361,2,2,290
689,363,2,2,292
691,365,2,2,293
693,367,2,2,295
695,369,2,2,296
697,371,2,2,296
699,373,2,2,297
701,375,2,2,298
703,377,2,2,299
705,379,2,2,301
707,381,2,2,302
709,383,2,2,303
711,385,2,2,303
713,387,2,2,305
715,389,2,2,305
717,391,2,2,306
719,393,2,2,307
721,395,2,2,308
723,397,2,2,308
725,399,2,2,309
727,401,2,2,309
729,403,2,2,310
731,405,2,2,310
733,407,2,2,310
735,409,2,2,312
737,411,2,2,312
739,413,2,2,313
741,415,2,2,314
743,417,2,2,315
745,419,2,2,316
747,421,2,2,316
749,423,2,2,317
751,425,2,-2,318
753,423,2,-2,319
755,421,2,-2,320
757,419,2,-2,321
759,417,2,-2,321
761,415,2,-2,322
763,413,2,-2,322
765,411,2,-2,322
767,409,2,-2,322
769,407,2,-2,323
771,405,2,-2,323
773,403,2,-2,323
775,401,-2,-2,323
773,399,-2,-2,323
771,397,-2,-2,323
769,395,-2,-2,323
767,393,-2,-2,323
765,391,-2,-2,323
763,389,-2,-2,323
761,387,-2,-2,323
759,385,-2,-2,323
757,383,-2,-2,323
755,381,-2,-2,323
753,379,-2,-2,323
751,377,-2,-2,323
749,375,-2,-2,323
747,373,-2,-2,323
745,371,-2,-2,323
743,369,-2,-2,323
741,367,-2,-2,323
739,365,-2,-2,323
737,363,-2,-2,323
735,361,-2,-2,323
733,359,-2,-2,323
731,357,-2,-2,323
729,355,-2,-2,323
727,353,-2,-2,323
725,351,-2,-2,323
723,349,-2,-2,323
721,347,-2,-2,323
719,345,-2,-2,323
717,343,-2,-2,323
715,341,-2,-2,323
713,339,-2,-2,323
711,337,-2,-2,323
709,335,-2,-2,323
707,333,-2,-2,323
705,331,-2,-2,323
703,329,-2,-2,323
701,327,-2,-2,323
699,325,-2,-2,323
697,323,-2,-2,323
695,321,-2,-2,323
693,319,-2,-2,323
691,317,-2,-2,323
689,315,-2,-2,323
687,313,-2,-2,323
685,311,-2,-2,323
683,309,-2,-2,323
681,307,-2,-2,323
679,305,-2,-2,323
677,303,-2,-2,323
675,301,-2,-2,323
673,299,-2,-2,323
671,297,-2,-2,323
669,295,-2,-2,323
667,293,-2,-2,323
665,291,-2,-2,323
663,289,-2,-2,323
661,287,-2,-2,323
659,285,-2,-2,323
657,283,-2,-2,323
655,281,-2,-2,323
653,279,-2,-2,323
651,277,-2,-2,323
649,275,-2,-2,323
647,273,-2,-2,323
645,271,-2,-2,323
643,269,-2,-2,323
641,267,-2,-2,323
639,265,-2,-2,323
637,263,-2,-2,323
635,261,-2,-2,323
633,259,-2,-2,323
631,257,-2,-2,323
629,255,-2,-2,322
627,253,-2,-2,322
625,251,-2,-2,321
623,249,-2,-2,320
621,247,-2,-2,317
619,245,-2,-2,315
617,243,-2,-2,315
615,241,-2,-2,312
613,239,-2,-2,310
611,237,-2,-2,308
609,235,-2,-2,307
607,233,-2,-2,304
605,231,-2,-2,301
603,229,-2,-2,299
601,227,-2,-2,299
599,225,-2,-2,296
597,223,-2,-2,294
595,221,-2,-2,293
593,219,-2,-2,291
591,217,-2,-2,288
589,215,-2,-2,286
587,213,-2,-2,284
585,211,-2,-2,282
583,209,-2,-2,282
581,207,-2,-2,280
579,205,-2,-2,278
577,203,-2,-2,276
575,201,-2,-2,274
573,199,-2,-2,273
571,197,-2,-2,272
569,195,-2,-2,270
567,193,-2,-2,270
565,191,-2,-2,269
563,189,-2,-2,268
561,187,-2,-2,267
559,185,-2,-2,265
557,183,-2,-2,265
555,181,-2,-2,264
553,179,-2,-2,264
551,177,-2,-2,262
549,175,-2,-2,261
547,173,-2,-2,260
545,171,-2,-2,258
543,169,-2,-2,256
541,167,-2,-2,254
539,165,-2,-2,253
537,163,-2,-2,253
535,161,-2,-2,252
533,159,-2,-2,250
531,157,-2,-2,249
529,155,-2,-2,249
527,153,-2,-2,247
525,151,-2,-2,246
523,149,-2,-2,244
521,147,-2,-2,243
519,145,-2,-2,242
517,143,-2,-2,242
515,141,-2,-2,241
513,139,-2,-2,240
511,137,-2,-2,238
509,135,-2,-2,238
507,133,-2,-2,237
505,131,-2,-2,235
503,129,-2,-2,234
501,127,-2,-2,234
499,125,-2,-2,233
497,123,-2,-2,231
495,121,-2,-2,231
493,119,-2,-2,230
491,117,-2,-2,227
489,115,-2,-2,227
487,113,-2,-2,225
485,111,-2,-2,225
483,109,-2,-2,224
481,107,-2,-2,224
479,105,-2,-2,223
477,103,-2,-2,223
475,101,-2,-2,222
473,99,-2,-2,221
471,97,-2,-2,220
469,95,-2,-2,219
467,93,-2,-2,218
465,91,-2,-2,218
463,89,-2,-2,217
461,87,-2,-2,217
459,85,-2,-2,216
457,83,-2,-2,215
455,81,-2,-2,214
453,79,-2,-2,212
451,77,-2,-2,212
449,75,-2,-2,210
447,73,-2,-2,209
445,71,-2,-2,207
443,69,-2,-2,205
441,67,-2,-2,204
439,65,-2,-2,204
437,63,-2,-2,203
435,61,-2,-2,202
433,59,-2,-2,200
431,57,-2,-2,200
429,55,-2,-2,199
427,53,-2,-2,199
425,51,-2,-2,198
423,49,-2,-2,198
421,47,-2,-2,198
419,45,-2,-2,198
417,43,-2,-2,197
415,41,-2,-2,197
413,39,-2,-2,197
411,37,-2,-2,197
409,35,-2,-2,197
407,33,-2,-2,197
405,31,-2,-2,197
403,29,-2,-2,197
401,27,-2,-2,196
399,25,-2,2,196
397,27,-2,2,196
395,29,-2,2,195
393,31,-2,2,195
391,33,-2,2,195
389,35,-2,2,195
387,37,-2,2,195
385,39,-2,2,194
383,41,-2,2,194
381,43,-2,2,194
379,45,-2,2,193
377,47,-2,2,192
375,49,-2,2,192
373,51,-2,2,192
371,53,-2,2,192
369,55,-2,2,192
367,57,-2,2,191
365,59,-2,2,191
363,61,-2,2,190
361,63,-2,2,189
359,65,-2,2,187
357,67,-2,2,187
355,69,-2,2,187
353,71,-2,2,185
351,73,-2,2,183
349,75,-2,2,180
347,77,-2,2,178
345,79,-2,2,176
343,81,-2,2,174
341,83,-2,2,171
339,85,-2,2,169
337,87,-2,2,169
335,89,-2,2,166
333,91,-2,2,165
331,93,-2,2,164
329,95,-2,2,164
327,97,-2,2,164
325,99,-2,2,164
323,101,-2,2,164
321,103,-2,2,164
319,105,-2,2,164
317,107,-2,2,164
315,109,-2,2,164
313,111,-2,2,164
311,113,-2,2,164
309,115,-2,2,164
307,117,-2,2,164
305,119,-2,2,164
303,121,-2,2,164
301,123,-2,2,164
299,125,-2,2,164
297,127,-2,2,164
295,129,-2,2,164
293,131,-2,2,164
291,133,-2,2,164
289,135,-2,2,164
287,137,-2,2,164
285,139,-2,2,164
283,141,-2,2,164
281,143,-2,2,164
279,145,-2,2,164
277,147,-2,2,164
275,149,-2,2,164
273,151,-2,2,164
271,153,-2,2,164
269,155,-2,2,164
267,157,-2,2,164
265,159,-2,2,164
263,161,-2,2,164
261,163,-2,2,164
259,165,-2,2,164
257,167,-2,2,164
255,169,-2,2,164
253,171,-2,2,164
251,173,-2,2,164
249,175,-2,2,164
247,177,-2,2,164
245,179,-2,2,164
243,181,-2,2,164
241,183,-2,2,164
239,185,-2,2,164
237,187,-2,2,164
235,189,-2,2,164
233,191,-2,2,164
231,193,-2,2,164
229,195,-2,2,164
227,197,-2,2,164
225,199,-2,2,164
223,201,-2,2,164
221,203,-2,2,164
219,205,-2,2,164
217,207,-2,2,164
215,209,-2,2,164
213,211,-2,2,164
211,213,-2,2,164
209,215,-2,2,164
207,217,-2,2,164
205,219,-2,2,164
203,221,-2,2,164
201,223,-2,2,164
199,225,-2,2,164
197,227,-2,2,164
195,229,-2,2,164
193,231,-2,2,164
191,233,-2,2,164
189,235,-2,2,164
187,237,-2,2,164
185,239,-2,2,164
183,241,-2,2,164
181,243,-2,2,164
179,245,-2,2,164
177,247,-2,2,164
175,249,-2,2,164
173,251,-2,2,164
171,253,-2,2,164
169,255,-2,2,164
167,257,-2,2,164
165,259,-2,2,164
163,261,-2,2,164
161,263,-2,2,164
159,265,-2,2,164
157,267,-2,2,164
155,269,-2,2,164
153,271,-2,2,164
151,273,-2,2,164
149,275,-2,2,164
147,277,-2,2,164
145,279,-2,2,164
143,281,-2,2,164
141,283,-2,2,164
139,285,-2,2,164
137,287,-2,2,164
135,289,-2,2,164
133,291,-2,2,164
131,293,-2,2,164
129,295,-2,2,164
127,297,-2,2,164
125,299,-2,2,164
123,301,-2,2,164
121,303,-2,2,164
119,305,-2,2,164
117,307,-2,2,164
115,309,-2,2,164
113,311,-2,2,164
111,313,-2,2,164
109,315,-2,2,164
107,317,-2,2,164
105,319,-2,2,164
103,321,-2,2,164
101,323,-2,2,164
99,325,-2,2,164
97,327,-2,2,164
95,329,-2,2,164
93,331,-2,2,164
91,333,-2,2,164
89,335,-2,2,164
87,337,-2,2,164
85,339,-2,2,164
83,341,-2,2,164
81,343,-2,2,164
79,345,-2,2,164
77,347,-2,2,164
75,349,-2,2,164
73,351,-2,2,164
71,353,-2,2,164
69,355,-2,2,164
67,357,-2,2,164
65,359,-2,2,164
63,361,-2,2,164
61,363,-2,2,164
59,365,-2,2,164
57,367,-2,2,164
55,369,-2,2,164
53,371,-2,2,164
51,373,-2,2,164
49,375,-2,2,164
47,377,-2,2,164
45,379,-2,2,164
43,381,-2,2,164
41,383,-2,2,164
39,385,-2,2,164
37,387,-2,2,164
35,389,-2,2,164
33,391,-2,2,164
31,393,-2,2,164
29,395,-2,2,164
27,397,-2,2,164
25,399,2,2,164
27,401,2,2,164
29,403,2,2,164
31,405,2,2,164
33,407,2,2,164
35,409,2,2,164
37,411,2,2,164
39,413,2,2,164
41,415,2,2,164
43,417,2,2,164
45,419,2,2,164
47,421,2,2,164
49,423,2,2,164
51,425,2,-2,164
53,423,2,-2,164
55,421,2,-2,164
57,419,2,-2,164
59,417,2,-2,164
61,415,2,-2,164
63,413,2,-2,164
65,411,2,-2,164
67,409,2,-2,164
69,407,2,-2,164
71,405,2,-2,164
73,403,2,-2,164
75,401,2,-2,164
77,399,2,-2,164
79,397,2,-2,164
81,395,2,-2,164
83,393,2,-2,164
85,391,2,-2,164
87,389,2,-2,164
89,387,2,-2,164
91,385,2,-2,164
93,383,2,-2,164
95,381,2,-2,164
97,379,2,-2,164
99,377,2,-2,164
101,375,2,-2,164
103,373,2,-2,164
105,371,2,-2,164
107,369,2,-2,164
109,367,2,-2,164
111,365,2,-2,164
113,363,2,-2,164
115,361,2,-2,164
117,359,2,-2,164
119,357,2,-2,164
121,355,2,-2,164
123,353,2,-2,164
125,351,2,-2,164
127,349,2,-2,164
129,347,2,-2,164
131,345,2,-2,164
133,343,2,-2,164
135,341,2,-2,164
137,339,2,-2,164
139,337,2,-2,164
141,335,2,-2,164
143,333,2,-2,164
145,331,2,-2,164
147,329,2,-2,164
149,327,2,-2,164
151,325,2,-2,164
153,323,2,-2,164
155,321,2,-2,164
157,319,2,-2,164
159,317,2,-2,164
161,315,2,-2,164
163,313,2,-2,164
165,311,2,-2,164
167,309,2,-2,164
169,307,2,-2,164
171,305,2,-2,164
173,303,2,-2,164
175,301,2,-2,164
177,299,2,-2,164
179,297,2,-2,164
181,295,2,-2,164
183,293,2,-2,164
185,291,2,-2,164
187,289,2,-2,164
189,287,2,-2,164
191,285,2,-2,164
193,283,2,-2,164
195,281,2,-2,164
197,279,2,-2,164
199,277,2,-2,164
201,275,2,-2,164
203,273,2,-2,164
205,271,2,-2,164
207,269,2,-2,164
209,267,2,-2,164
211,265,2,-2,164
213,263,2,-2,164
215,261,2,-2,164
217,259,2,-2,164
219,257,2,-2,164
221,255,2,-2,164
223,253,2,-2,164
225,251,2,-2,164
227,249,2,-2,164
229,247,2,-2,164
231,245,2,-2,164
233,243,2,-2,164
235,241,2,-2,164
237,239,2,-2,164
239,237,2,-2,164
241,235,2,-2,164
243,233,2,-2,164
245,231,2,-2,164
247,229,2,-2,164
249,227,2,-2,164
251,225,2,-2,164
253,223,2,-2,164
255,221,2,-2,164
257,219,2,-2,164
259,217,2,-2,164
261,215,2,-2,164
263,213,2,-2,164
265,211,2,-2,164
267,209,2,-2,164
269,207,2,-2,164
271,205,2,-2,164
273,203,2,-2,164
275,201,2,-2,164
277,199,2,-2,164
279,197,2,-2,164
281,195,2,-2,164
283,193,2,-2,164
285,191,2,-2,164
287,189,2,-2,164
289,187,2,-2,164
291,185,2,-2,164
293,183,2,-2,164
295,181,2,-2,164
297,179,2,-2,164
299,177,2,-2,164
301,175,2,-2,164
303,173,2,-2,164
305,171,2,-2,164
307,169,2,-2,164
309,167,2,-2,164
311,165,2,-2,164
313,163,2,-2,164
315,161,2,-2,164
317,159,2,-2,164
319,157,2,-2,164
321,155,2,-2,164
323,153,2,-2,164
325,151,2,-2,164
327,149,2,-2,164
329,147,2,-2,164
331,145,2,-2,164
333,143,2,-2,164
335,141,2,-2,164
337,139,2,-2,164
339,137,2,-2,164
341,135,2,-2,164
343,133,2,-2,164
345,131,2,-2,163
347,129,2,-2,163
349,127,2,-2,162
351,125,2,-2,162
353,123,2,-2,162
355,121,2,-2,162
357,119,2,-2,161
359,117,2,-2,161
361,115,2,-2,161
363,113,2,-2,161
365,111,2,-2,161
367,109,2,-2,161
369,107,2,-2,161
371,105,2,-2,160
373,103,2,-2,160
375,101,2,-2,160
377,99,2,-2,159
379,97,2,-2,159
381,95,2,-2,158
383,93,2,-2,158
385,91,2,-2,158
387,89,2,-2,158
389,87,2,-2,158
391,85,2,-2,157
393,83,2,-2,157
395,81,2,-2,157
397,79,2,-2,156
399,77,2,-2,156
401,75,2,-2,156
403,73,2,-2,156
405,71,2,-2,155
407,69,2,-2,155
409,67,2,-2,154
411,65,2,-2,153
413,63,2,-2,153
415,61,2,-2,152
417,59,2,-2,152
419,57,2,-2,150
421,55,2,-2,150
423,53,2,-2,150
425,51,2,-2,149
427,49,2,-2,148
429,47,2,-2,147
431,45,2,-2,146
433,43,2,-2,145
435,41,2,-2,145
437,39,2,-2,144
439,37,2,-2,144
441,35,2,-2,144
443,33,2,-2,143
445,31,2,-2,142
447,29,2,-2,142
449,27,2,-2,141
451,25,2,2,140
453,27,2,2,140
455,29,2,2,140
457,31,2,2,140
459,33,2,2,139
461,35,2,2,139
463,37,2,2,138
465,39,2,2,138
467,41,2,2,138
469,43,2,2,138
471,45,2,2,138
473,47,2,2,138
475,49,2,2,138
477,51,2,2,137
479,53,2,2,137
481,55,2,2,137
483,57,2,2,137
485,59,2,2,136
487,61,2,2,136
489,63,2,2,136
491,65,2,2,136
493,67,2,2,136
495,69,2,2,136
497,71,2,2,136
499,73,2,2,136
501,75,2,2,136
503,77,2,2,136
505,79,2,2,136
507,81,2,2,136
509,83,2,2,136
511,85,2,2,136
513,87,2,2,136
515,89,2,2,136
517,91,2,2,136
519,93,2,2,136
521,95,2,2,136
523,97,2,2,136
525,99,2,2,136
527,101,2,2,136
529,103,2,2,136
531,105,2,2,136
533,107,2,2,136
535,109,2,2,136
537,111,2,2,136
539,113,2,2,137
541,115,2,2,137
543,117,2,2,137
545,119,2,2,138
547,121,2,2,141
549,123,2,2,142
551,125,2,2,143
553,127,2,2,145
555,129,2,2,148
557,131,2,2,148
559,133,2,2,149
561,135,2,2,151
563,137,2,2,152
565,139,2,2,154
567,141,2,2,155
569,143,2,2,157
571,145,2,2,157
573,147,2,2,159
575,149,2,2,160
577,151,2,2,162
579,153,2,2,164
581,155,2,2,165
583,157,2,2,166
585,159,2,2,169
587,161,2,2,171
589,163,2,2,171
591,165,2,2,173
593,167,2,2,175
595,169,2,2,176
597,171,2,2,178
599,173,2,2,180
601,175,2,2,182
603,177,2,2,184
605,179,2,2,186
607,181,2,2,189
609,183,2,2,189
611,185,2,2,191
613,187,2,2,193
615,189,2,2,196
617,191,2,2,199
619,193,2,2,201
621,195,2,2,204
623,197,2,2,204
625,199,2,2,205
627,201,2,2,206
629,203,2,2,208
631,205,2,2,210
633,207,2,2,211
635,209,2,2,213
637,211,2,2,214
639,213,2,2,217
641,215,2,2,219
643,217,2,2,219
645,219,2,2,221
647,221,2,2,223
649,223,2,2,225
651,225,2,2,228
653,227,2,2,231
655,229,2,2,234
657,231,2,2,236
659,233,2,2,236
661,235,2,2,240
663,237,2,2,243
665,239,2,2,246
667,241,2,2,248
669,243,2,2,250
671,245,2,2,253
673,247,2,2,255
675,249,2,2,255
677,251,2,2,257
679,253,2,2,259
681,255,2,2,261
683,257,2,2,264
685,259,2,2,265
687,261,2,2,267
689,263,2,2,268
691,265,2,2,269
693,267,2,2,269
695,269,2,2,272
697,271,2,2,273
699,273,2,2,274
701,275,2,2,275
703,277,2,2,277
705,279,2,2,278
707,281,2,2,280
709,283,2,2,280
711,285,2,2,281
713,287,2,2,281
715,289,2,2,283
717,291,2,2,284
719,293,2,2,285
721,295,2,2,286
723,297,2,2,288
725,299,2,2,289
727,301,2,2,289
729,303,2,2,291
731,305,2,2,292
733,307,2,2,294
735,309,2,2,295
737,311,2,2,297
739,313,2,2,298
741,315,2,2,299
743,317,2,2,300
745,319,2,2,301
747,321,2,2,301
749,323,2,2,302
751,325,2,2,303
753,327,2,2,303
755,329,2,2,304
757,331,2,2,305
759,333,2,2,305
761,335,2,2,306
763,337,2,2,306
765,339,2,2,306
767,341,2,2,308
769,343,2,2,308
771,345,2,2,309
773,347,2,2,309
775,349,-2,2,310
773,351,-2,2,310
771,353,-2,2,311
769,355,-2,2,312
767,357,-2,2,312
765,359,-2,2,312
763,361,-2,2,312
761,363,-2,2,312
759,365,-2,2,312
757,367,-2,2,312
755,369,-2,2,312
753,371,-2,2,312
751,373,-2,2,312
749,375,-2,2,312
747,377,-2,2,312
745,379,-2,2,312
743,381,-2,2,312
741,383,-2,2,312
739,385,-2,2,312
737,387,-2,2,312
735,389,-2,2,312
733,391,-2,2,312
731,393,-2,2,312
729,395,-2,2,312
727,397,-2,2,312
725,399,-2,2,312
723,401,-2,2,312
721,403,-2,2,311
719,405,-2,2,310
717,407,-2,2,309
715,409,-2,2,307
713,411,-2,2,307
711,413,-2,2,306
709,415,-2,2,304
707,417,-2,2,301
705,419,-2,2,299
703,421,-2,2,296
701,423,-2,2,293
699,425,-2,-2,290
697,423,-2,-2,287
695,421,-2,-2,287
693,419,-2,-2,283
691,417,-2,-2,280
689,415,-2,-2,277
687,413,-2,-2,276
685,411,-2,-2,273
683,409,-2,-2,272
681,407,-2,-2,270
679,405,-2,-2,269
677,403,-2,-2,269
675,401,-2,-2,267
673,399,-2,-2,266
671,397,-2,-2,265
669,395,-2,-2,265
667,393,-2,-2,263
665,391,-2,-2,262
663,389,-2,-2,261
661,387,-2,-2,261
659,385,-2,-2,260
657,383,-2,-2,259
655,381,-2,-2,258
653,379,-2,-2,257
651,377,-2,-2,254
649,375,-2,-2,253
647,373,-2,-2,251
645,371,-2,-2,249
643,369,-2,-2,249
641,367,-2,-2,247
639,365,-2,-2,245
637,363,-2,-2,243
635,361,-2,-2,242
633,359,-2,-2,241
631,357,-2,-2,239
629,355,-2,-2,236
627,353,-2,-2,236
625,351,-2,-2,236
623,349,-2,-2,235
621,347,-2,-2,234
619,345,-2,-2,233
617,343,-2,-2,232
615,341,-2,-2,231
613,339,-2,-2,230
611,337,-2,-2,228
609,335,-2,-2,228
607,333,-2,-2,227
605,331,-2,-2,226
603,329,-2,-2,225
601,327,-2,-2,224
599,325,-2,-2,223
597,323,-2,-2,222
595,321,-2,-2,220
593,319,-2,-2,220
591,317,-2,-2,220
589,315,-2,-2,219
587,313,-2,-2,218
585,311,-2,-2,217
583,309,-2,-2,217
581,307,-2,-2,215
579,305,-2,-2,215
577,303,-2,-2,214
575,301,-2,-2,214
573,299,-2,-2,213
571,297,-2,-2,213
569,295,-2,-2,212
567,293,-2,-2,212
565,291,-2,-2,212
563,289,-2,-2,212
561,287,-2,-2,212
559,285,-2,-2,211
557,283,-2,-2,211
555,281,-2,-2,211
553,279,-2,-2,211
551,277,-2,-2,211
549,275,-2,-2,210
547,273,-2,-2,209
545,271,-2,-2,209
543,269,-2,-2,208
541,267,-2,-2,208
539,265,-2,-2,208
537,263,-2,-2,208
535,261,-2,-2,208
533,259,-2,-2,208
531,257,-2,-2,208
529,255,-2,-2,208
527,253,-2,-2,208
525,251,-2,-2,208
523,249,-2,-2,207
521,247,-2,-2,207
519,245,-2,-2,207
517,243,-2,-2,207
515,241,-2,-2,207
513,239,-2,-2,207
511,237,-2,-2,207
509,235,-2,-2,207
507,233,-2,-2,207
505,231,-2,-2,207
503,229,-2,-2,207
501,227,-2,-2,207
499,225,-2,-2,207
497,223,-2,-2,207
495,221,-2,-2,207
493,219,-2,-2,207
491,217,-2,-2,207
489,215,-2,-2,207
487,213,-2,-2,207
485,211,-2,-2,207
483,209,-2,-2,207
481,207,-2,-2,207
479,205,-2,-2,207
477,203,-2,-2,207
475,201,-2,-2,207
473,199,-2,-2,207
471,197,-2,-2,207
469,195,-2,-2,207
467,193,-2,-2,207
465,191,-2,-2,207
463,189,-2,-2,207
461,187,-2,-2,207
459,185,-2,-2,207
457,183,-2,-2,207
455,181,-2,-2,207
453,179,-2,-2,207
451,177,-2,-2,207
449,175,-2,-2,207
447,173,-2,-2,207
445,171,-2,-2,207
443,169,-2,-2,207
441,167,-2,-2,207
439,165,-2,-2,207
437,163,-2,-2,207
435,161,-2,-2,207
433,159,-2,-2,207
431,157,-2,-2,207
429,155,-2,-2,207
427,153,-2,-2,207
425,151,-2,-2,207
423,149,-2,-2,207
421,147,-2,-2,207
419,145,-2,-2,207
417,143,-2,-2,207
415,141,-2,-2,207
413,139,-2,-2,207
411,137,-2,-2,207
409,135,-2,-2,207
407,133,-2,-2,207
405,131,-2,-2,207
403,129,-2,-2,207
401,127,-2,-2,207
399,125,-2,-2,207
397,123,-2,-2,207
395,121,-2,-2,207
393,119,-2,-2,207
391,117,-2,-2,207
389,115,-2,-2,207
387,113,-2,-2,207
385,111,-2,-2,207
383,109,-2,-2,207
381,107,-2,-2,207
379,105,-2,-2,207
377,103,-2,-2,207
375,101,-2,-2,207
373,99,-2,-2,207
371,97,-2,-2,207
369,95,-2,-2,207
367,93,-2,-2,207
365,91,-2,-2,207
363,89,-2,-2,207
361,87,-2,-2,207
359,85,-2,-2,207
357,83,-2,-2,207
355,81,-2,-2,207
353,79,-2,-2,207
351,77,-2,-2,206
349,75,-2,-2,206
347,73,-2,-2,206
345,71,-2,-2,205
343,69,-2,-2,204
341,67,-2,-2,204
339,65,-2,-2,202
337,63,-2,-2,202
335,61,-2,-2,201
333,59,-2,-2,199
331,57,-2,-2,198
329,55,-2,-2,198
327,53,-2,-2,197
325,51,-2,-2,197
323,49,-2,-2,195
321,47,-2,-2,195
319,45,-2,-2,194
317,43,-2,-2,192
315,41,-2,-2,192
313,39,-2,-2,192
311,37,-2,-2,191
309,35,-2,-2,191
307,33,-2,-2,191
305,31,-2,-2,190
303,29,-2,-2,190
301,27,-2,-2,189
299,25,-2,2,189
297,27,-2,2,189
295,29,-2,2,188
293,31,-2,2,188
291,33,-2,2,188
289,35,-2,2,187
287,37,-2,2,187
285,39,-2,2,187
283,41,-2,2,187
281,43,-2,2,186
279,45,-2,2,186
277,47,-2,2,186
275,49,-2,2,186
273,51,-2,2,186
271,53,-2,2,186
269,55,-2,2,186
267,57,-2,2,186
265,59,-2,2,186
263,61,-2,2,186
261,63,-2,2,186
259,65,-2,2,186
257,67,-2,2,186
255,69,-2,2,186
253,71,-2,2,186
251,73,-2,2,186
249,75,-2,2,186
247,77,-2,2,186
245,79,-2,2,186
243,81,-2,2,186
241,83,-2,2,186
239,85,-2,2,186
237,87,-2,2,186
235,89,-2,2,186
233,91,-2,2,186
